Customer_ID,Recency,Frequency,Monetary,RFM_Category
6307,"2020-05-02 00:00:00",8,127.08000000000001,"Low Value Customers"
6316,"2020-03-31 00:00:00",7,200.64,"Low Value Customers"
6317,"2020-05-06 00:00:00",11,131.8,"Low Value Customers"
6338,"2020-03-17 00:00:00",5,44.160000000000004,"Low Value Customers"
6350,"2020-02-24 00:00:00",6,225.15999999999997,"Low Value Customers"
6360,"2020-10-19 00:00:00",7,175.72,"Low Value Customers"
6377,"2020-03-25 00:00:00",6,454.1100000000002,"Low Value Customers"
6403,"2020-02-12 00:00:00",5,83.1,"Low Value Customers"
6409,"2020-03-22 00:00:00",5,199.16999999999996,"Low Value Customers"
6411,"2020-09-12 00:00:00",6,34.1,"Low Value Customers"
6433,"2020-04-30 00:00:00",9,60.48,"Low Value Customers"
6438,"2020-04-19 00:00:00",5,343.2100000000001,"Low Value Customers"
6439,"2020-09-15 00:00:00",6,46.36,"Low Value Customers"
6441,"2020-04-22 00:00:00",7,268.12,"Low Value Customers"
6446,"2020-09-27 00:00:00",16,426.9700000000001,"Low Value Customers"
6448,"2020-03-24 00:00:00",8,331.9800000000001,"Low Value Customers"
6462,"2020-10-03 00:00:00",8,508.95000000000005,"Low Value Customers"
6471,"2020-08-21 00:00:00",7,63.99,"Low Value Customers"
6480,"2020-10-23 00:00:00",12,209.04000000000005,"Low Value Customers"
6496,"2020-03-25 00:00:00",5,116.55000000000001,"Low Value Customers"
6502,"2020-09-22 00:00:00",18,508.63999999999993,"Low Value Customers"
6504,"2020-03-29 00:00:00",8,82,"Low Value Customers"
6506,"2020-04-04 00:00:00",8,117.91000000000001,"Low Value Customers"
6521,"2020-03-21 00:00:00",13,105.45,"Low Value Customers"
6522,"2020-04-03 00:00:00",5,62.78,"Low Value Customers"
6572,"2020-08-26 00:00:00",10,183.98000000000002,"Low Value Customers"
6582,"2020-08-08 00:00:00",11,155.95000000000002,"Low Value Customers"
6583,"2020-04-29 00:00:00",5,126.12000000000002,"Low Value Customers"
6594,"2020-07-08 00:00:00",7,88.14,"Low Value Customers"
6651,"2020-09-27 00:00:00",7,84.53,"Low Value Customers"
6656,"2020-04-13 00:00:00",5,73.13000000000001,"Low Value Customers"
6667,"2020-03-23 00:00:00",5,303.63000000000005,"Low Value Customers"
6710,"2020-04-09 00:00:00",5,358.59000000000003,"Low Value Customers"
6719,"2020-07-15 00:00:00",7,95.33000000000001,"Low Value Customers"
6723,"2020-03-18 00:00:00",5,164.58,"Low Value Customers"
6727,"2020-03-17 00:00:00",7,156.92999999999998,"Low Value Customers"
6747,"2020-02-29 00:00:00",5,47.7,"Low Value Customers"
6753,"2020-04-11 00:00:00",5,147.52999999999997,"Low Value Customers"
6755,"2020-07-17 00:00:00",5,93.02000000000001,"Low Value Customers"
6764,"2020-05-01 00:00:00",10,721.2799999999999,"Low Value Customers"
6765,"2020-02-20 00:00:00",5,37.66,"Low Value Customers"
6773,"2020-06-27 00:00:00",7,133.31000000000003,"Low Value Customers"
6779,"2020-03-05 00:00:00",5,201.34999999999997,"Low Value Customers"
6788,"2020-08-10 00:00:00",11,298.06,"Low Value Customers"
6797,"2020-03-29 00:00:00",9,94.3,"Low Value Customers"
6799,"2020-08-10 00:00:00",9,176.97000000000006,"Low Value Customers"
6803,"2020-06-01 00:00:00",5,157.69,"Low Value Customers"
6812,"2020-11-23 00:00:00",7,111.41999999999999,"Low Value Customers"
6816,"2020-03-08 00:00:00",5,172.89000000000001,"Low Value Customers"
6817,"2020-09-20 00:00:00",5,37.43,"Low Value Customers"
6825,"2020-03-06 00:00:00",5,144.78,"Low Value Customers"
6832,"2020-07-21 00:00:00",7,259.25000000000006,"Low Value Customers"
6834,"2020-03-02 00:00:00",5,258.51,"Low Value Customers"
6838,"2020-03-31 00:00:00",6,63.16,"Low Value Customers"
6842,"2020-08-30 00:00:00",8,82.85000000000001,"Low Value Customers"
6843,"2020-03-14 00:00:00",9,163.29,"Low Value Customers"
6845,"2020-03-08 00:00:00",6,61.809999999999995,"Low Value Customers"
6854,"2020-02-12 00:00:00",8,206.45000000000002,"Low Value Customers"
6857,"2020-05-26 00:00:00",10,242.21000000000004,"Low Value Customers"
6858,"2020-03-15 00:00:00",5,57.06999999999999,"Low Value Customers"
6863,"2020-03-31 00:00:00",6,298.86,"Low Value Customers"
6881,"2020-09-23 00:00:00",8,153.4,"Low Value Customers"
5594,"2020-01-31 00:00:00",1,36,"At Risk Customers"
5595,"2020-02-25 00:00:00",1,5.92,"At Risk Customers"
5596,"2020-07-18 00:00:00",1,9.1,"At Risk Customers"
5597,"2020-04-20 00:00:00",1,22.98,"At Risk Customers"
5598,"2020-07-19 00:00:00",2,17.13,"At Risk Customers"
5600,"2020-06-03 00:00:00",4,115.02999999999999,"At Risk Customers"
5601,"2020-04-08 00:00:00",3,263.83,"At Risk Customers"
5602,"2020-01-19 00:00:00",1,1.89,"At Risk Customers"
5603,"2020-01-25 00:00:00",1,8.32,"At Risk Customers"
5604,"2020-01-10 00:00:00",1,28.060000000000002,"At Risk Customers"
5605,"2020-04-23 00:00:00",2,59.61000000000001,"At Risk Customers"
5606,"2020-03-18 00:00:00",1,43.56,"At Risk Customers"
5607,"2020-02-16 00:00:00",1,5.88,"At Risk Customers"
5608,"2020-05-06 00:00:00",2,9.25,"At Risk Customers"
5609,"2020-02-08 00:00:00",1,9.68,"At Risk Customers"
5610,"2020-02-21 00:00:00",1,8.97,"At Risk Customers"
5611,"2020-06-22 00:00:00",1,3.15,"At Risk Customers"
5612,"2020-01-29 00:00:00",3,41.36,"At Risk Customers"
5613,"2020-04-03 00:00:00",1,7.43,"At Risk Customers"
5614,"2020-01-10 00:00:00",1,6.75,"At Risk Customers"
5615,"2020-03-03 00:00:00",1,62.410000000000004,"At Risk Customers"
5616,"2020-01-30 00:00:00",1,18.3,"At Risk Customers"
5617,"2020-02-15 00:00:00",1,5,"At Risk Customers"
5618,"2020-01-29 00:00:00",1,12.5,"At Risk Customers"
5619,"2020-05-01 00:00:00",1,9.81,"At Risk Customers"
5620,"2020-05-08 00:00:00",1,9.6,"At Risk Customers"
5621,"2020-01-04 00:00:00",1,11.690000000000001,"At Risk Customers"
5622,"2020-06-13 00:00:00",1,13.5,"At Risk Customers"
5623,"2020-01-08 00:00:00",1,10.56,"At Risk Customers"
5624,"2020-03-09 00:00:00",3,49.58,"At Risk Customers"
5625,"2020-03-03 00:00:00",2,58.489999999999995,"At Risk Customers"
5626,"2020-09-19 00:00:00",2,46.49,"At Risk Customers"
5628,"2020-03-14 00:00:00",1,4.23,"At Risk Customers"
5629,"2020-06-24 00:00:00",2,14.27,"At Risk Customers"
5630,"2020-04-23 00:00:00",1,39.83,"At Risk Customers"
5631,"2020-09-14 00:00:00",1,5.66,"At Risk Customers"
5632,"2020-11-15 00:00:00",1,33.63,"At Risk Customers"
5633,"2020-01-06 00:00:00",1,23.43,"At Risk Customers"
5634,"2020-09-19 00:00:00",3,36.38,"At Risk Customers"
5635,"2020-02-08 00:00:00",1,13.07,"At Risk Customers"
5636,"2020-02-29 00:00:00",2,22.46,"At Risk Customers"
5637,"2020-01-23 00:00:00",1,12.27,"At Risk Customers"
5638,"2020-08-20 00:00:00",1,10.850000000000001,"At Risk Customers"
5639,"2020-02-12 00:00:00",1,5.03,"At Risk Customers"
5640,"2020-02-08 00:00:00",1,5.87,"At Risk Customers"
5642,"2020-02-14 00:00:00",1,14.309999999999999,"At Risk Customers"
5643,"2020-02-26 00:00:00",1,51.56999999999999,"At Risk Customers"
5644,"2020-05-25 00:00:00",1,20.21,"At Risk Customers"
5645,"2020-02-15 00:00:00",1,79.06,"At Risk Customers"
5646,"2020-01-30 00:00:00",2,25.82,"At Risk Customers"
5647,"2020-10-14 00:00:00",2,154.9,"At Risk Customers"
5648,"2020-04-27 00:00:00",1,8.56,"At Risk Customers"
5649,"2020-03-23 00:00:00",1,2.91,"At Risk Customers"
5650,"2020-03-21 00:00:00",2,12.209999999999999,"At Risk Customers"
5651,"2020-04-19 00:00:00",1,11.04,"At Risk Customers"
5652,"2020-08-07 00:00:00",1,17.21,"At Risk Customers"
5653,"2020-07-11 00:00:00",2,49.870000000000005,"At Risk Customers"
5654,"2020-04-17 00:00:00",1,2.13,"At Risk Customers"
5655,"2020-04-12 00:00:00",2,33.46,"At Risk Customers"
5656,"2020-03-11 00:00:00",1,5.38,"At Risk Customers"
5657,"2020-01-13 00:00:00",1,2.06,"At Risk Customers"
5658,"2020-05-07 00:00:00",3,49.959999999999994,"At Risk Customers"
5659,"2020-04-07 00:00:00",4,80.27000000000001,"At Risk Customers"
5660,"2020-04-18 00:00:00",1,4.02,"At Risk Customers"
5661,"2020-10-15 00:00:00",4,40.97,"At Risk Customers"
5662,"2020-06-10 00:00:00",2,14.53,"At Risk Customers"
5663,"2020-06-13 00:00:00",1,62.49,"At Risk Customers"
5664,"2020-02-09 00:00:00",1,16.69,"At Risk Customers"
5665,"2020-08-14 00:00:00",1,5.13,"At Risk Customers"
5666,"2020-02-23 00:00:00",1,5.12,"At Risk Customers"
5667,"2020-01-15 00:00:00",1,28.49,"At Risk Customers"
5668,"2020-05-09 00:00:00",1,16.74,"At Risk Customers"
5669,"2020-10-21 00:00:00",1,4.29,"At Risk Customers"
5670,"2020-03-04 00:00:00",1,4.27,"At Risk Customers"
5671,"2020-02-17 00:00:00",1,67.22,"At Risk Customers"
5672,"2020-07-28 00:00:00",3,48.260000000000005,"At Risk Customers"
5673,"2020-02-03 00:00:00",1,5.12,"At Risk Customers"
5674,"2020-04-09 00:00:00",1,20.029999999999998,"At Risk Customers"
5675,"2020-02-23 00:00:00",1,9.73,"At Risk Customers"
5676,"2020-08-28 00:00:00",1,41.62,"At Risk Customers"
5677,"2020-01-27 00:00:00",1,8.37,"At Risk Customers"
5678,"2020-01-06 00:00:00",1,14.6,"At Risk Customers"
5679,"2020-03-21 00:00:00",1,15.54,"At Risk Customers"
5680,"2020-01-10 00:00:00",1,5.73,"At Risk Customers"
5681,"2020-06-16 00:00:00",1,69.11999999999999,"At Risk Customers"
5682,"2020-06-04 00:00:00",1,50.5,"At Risk Customers"
5683,"2020-07-05 00:00:00",2,19.98,"At Risk Customers"
5684,"2020-03-04 00:00:00",1,22.17,"At Risk Customers"
5685,"2020-04-06 00:00:00",1,6.07,"At Risk Customers"
5686,"2020-02-22 00:00:00",1,11.25,"At Risk Customers"
5687,"2020-04-09 00:00:00",2,39.12,"At Risk Customers"
5688,"2020-02-27 00:00:00",1,13.870000000000001,"At Risk Customers"
5689,"2020-04-21 00:00:00",1,37.56,"At Risk Customers"
5690,"2020-11-13 00:00:00",4,53.75,"At Risk Customers"
5691,"2020-03-07 00:00:00",1,12.98,"At Risk Customers"
5692,"2020-01-11 00:00:00",1,6,"At Risk Customers"
5693,"2020-05-09 00:00:00",1,46.24,"At Risk Customers"
5694,"2020-03-20 00:00:00",2,27.11,"At Risk Customers"
5695,"2020-04-13 00:00:00",1,14.030000000000001,"At Risk Customers"
5696,"2020-05-10 00:00:00",1,7.44,"At Risk Customers"
5697,"2020-09-19 00:00:00",1,10.57,"At Risk Customers"
5698,"2020-02-12 00:00:00",1,30.06,"At Risk Customers"
5699,"2020-03-31 00:00:00",1,1.42,"At Risk Customers"
5700,"2020-08-20 00:00:00",1,0.54,"At Risk Customers"
5701,"2020-02-25 00:00:00",1,20.33,"At Risk Customers"
5702,"2020-11-04 00:00:00",1,18.5,"At Risk Customers"
5703,"2020-03-28 00:00:00",1,37.16,"At Risk Customers"
5704,"2020-07-16 00:00:00",1,9.4,"At Risk Customers"
5705,"2020-04-27 00:00:00",1,15.780000000000001,"At Risk Customers"
5706,"2020-03-01 00:00:00",1,8.87,"At Risk Customers"
5707,"2020-08-18 00:00:00",2,13.05,"At Risk Customers"
5708,"2020-03-11 00:00:00",1,2,"At Risk Customers"
5709,"2020-01-12 00:00:00",1,8.5,"At Risk Customers"
5710,"2020-09-29 00:00:00",2,41.199999999999996,"At Risk Customers"
5711,"2020-04-13 00:00:00",1,31.24,"At Risk Customers"
5712,"2020-05-20 00:00:00",1,9.06,"At Risk Customers"
5713,"2020-02-27 00:00:00",2,18.29,"At Risk Customers"
5714,"2020-04-02 00:00:00",1,28.82,"At Risk Customers"
5715,"2020-02-03 00:00:00",4,81.46000000000001,"At Risk Customers"
5716,"2020-02-07 00:00:00",1,6.75,"At Risk Customers"
5717,"2020-05-02 00:00:00",1,8.75,"At Risk Customers"
5718,"2020-03-11 00:00:00",1,1.75,"At Risk Customers"
5719,"2020-02-29 00:00:00",2,21.45,"At Risk Customers"
5720,"2020-11-23 00:00:00",1,11.79,"At Risk Customers"
5721,"2020-06-26 00:00:00",2,25.69,"At Risk Customers"
5722,"2020-12-07 00:00:00",1,20,"At Risk Customers"
5723,"2020-07-22 00:00:00",1,4.19,"At Risk Customers"
5724,"2020-08-08 00:00:00",1,20.66,"At Risk Customers"
5725,"2020-03-14 00:00:00",2,67.43,"At Risk Customers"
5726,"2020-03-14 00:00:00",2,60.33,"At Risk Customers"
5727,"2020-02-07 00:00:00",1,6.68,"At Risk Customers"
5728,"2020-02-20 00:00:00",1,9,"At Risk Customers"
5729,"2020-02-02 00:00:00",3,35.510000000000005,"At Risk Customers"
5730,"2020-04-04 00:00:00",1,6.75,"At Risk Customers"
5731,"2020-07-01 00:00:00",1,4.57,"At Risk Customers"
5732,"2020-04-16 00:00:00",3,220.54999999999998,"At Risk Customers"
5734,"2020-08-28 00:00:00",2,48.1,"At Risk Customers"
5735,"2020-08-27 00:00:00",3,93.63,"At Risk Customers"
5736,"2020-01-19 00:00:00",1,19.78,"At Risk Customers"
5737,"2020-03-05 00:00:00",3,16.07,"At Risk Customers"
5739,"2020-04-10 00:00:00",1,9.35,"At Risk Customers"
5740,"2020-07-11 00:00:00",1,125.64999999999999,"At Risk Customers"
5741,"2020-03-18 00:00:00",1,5.59,"At Risk Customers"
5742,"2020-04-07 00:00:00",4,124.06,"At Risk Customers"
5743,"2020-03-12 00:00:00",1,11.84,"At Risk Customers"
5744,"2020-05-11 00:00:00",2,15.870000000000001,"At Risk Customers"
5745,"2020-05-31 00:00:00",4,42.01,"At Risk Customers"
5746,"2020-02-27 00:00:00",1,17.09,"At Risk Customers"
5747,"2020-10-14 00:00:00",2,20.22,"At Risk Customers"
5748,"2020-04-14 00:00:00",1,9.12,"At Risk Customers"
5749,"2020-01-08 00:00:00",1,18.01,"At Risk Customers"
5750,"2020-08-01 00:00:00",1,3.75,"At Risk Customers"
5751,"2020-07-04 00:00:00",1,59.589999999999996,"At Risk Customers"
5752,"2020-02-26 00:00:00",3,67.83999999999999,"At Risk Customers"
5754,"2020-10-29 00:00:00",4,52.410000000000004,"At Risk Customers"
5755,"2020-04-06 00:00:00",1,6.12,"At Risk Customers"
5756,"2020-07-30 00:00:00",2,18.23,"At Risk Customers"
5757,"2020-02-19 00:00:00",4,67.56,"At Risk Customers"
5758,"2020-01-26 00:00:00",1,10.56,"At Risk Customers"
5759,"2020-02-05 00:00:00",1,4.43,"At Risk Customers"
5761,"2020-08-30 00:00:00",1,8.46,"At Risk Customers"
5762,"2020-02-13 00:00:00",1,8.82,"At Risk Customers"
5763,"2020-03-17 00:00:00",1,20.04,"At Risk Customers"
5765,"2020-12-01 00:00:00",4,34.47,"At Risk Customers"
5766,"2020-08-29 00:00:00",1,25.68,"At Risk Customers"
5768,"2020-01-11 00:00:00",1,10.73,"At Risk Customers"
5769,"2020-03-15 00:00:00",3,62.379999999999995,"At Risk Customers"
5771,"2020-01-24 00:00:00",1,22.189999999999998,"At Risk Customers"
5774,"2020-02-26 00:00:00",2,43.03999999999999,"At Risk Customers"
5775,"2020-08-02 00:00:00",2,32.71,"At Risk Customers"
5776,"2020-03-24 00:00:00",3,519.61,"At Risk Customers"
5777,"2020-04-29 00:00:00",1,54.35999999999999,"At Risk Customers"
5779,"2020-02-22 00:00:00",1,32.25,"At Risk Customers"
5780,"2020-04-14 00:00:00",2,26.82,"At Risk Customers"
5781,"2020-12-28 00:00:00",1,9.27,"At Risk Customers"
5782,"2020-01-24 00:00:00",1,5,"At Risk Customers"
5783,"2020-05-08 00:00:00",1,4.91,"At Risk Customers"
5784,"2020-03-02 00:00:00",1,8.69,"At Risk Customers"
5785,"2020-02-10 00:00:00",2,26.22,"At Risk Customers"
5786,"2020-05-11 00:00:00",4,78.07000000000001,"At Risk Customers"
5787,"2020-10-10 00:00:00",3,19.73,"At Risk Customers"
5788,"2020-04-16 00:00:00",1,12.18,"At Risk Customers"
5789,"2020-06-05 00:00:00",1,2.37,"At Risk Customers"
5790,"2020-05-17 00:00:00",1,25.380000000000003,"At Risk Customers"
5791,"2020-09-09 00:00:00",1,38.22,"At Risk Customers"
5792,"2020-04-18 00:00:00",3,34.589999999999996,"At Risk Customers"
5793,"2020-03-31 00:00:00",1,20.310000000000002,"At Risk Customers"
5794,"2020-04-03 00:00:00",1,8.69,"At Risk Customers"
5795,"2020-05-19 00:00:00",2,142.1,"At Risk Customers"
5796,"2020-03-10 00:00:00",2,23.36,"At Risk Customers"
5797,"2020-02-13 00:00:00",1,6.18,"At Risk Customers"
5798,"2020-07-19 00:00:00",4,44.27,"At Risk Customers"
5799,"2020-05-26 00:00:00",4,54.370000000000005,"At Risk Customers"
5800,"2020-01-08 00:00:00",1,11.46,"At Risk Customers"
5801,"2020-05-24 00:00:00",1,4.5,"At Risk Customers"
5802,"2020-08-11 00:00:00",1,7.1,"At Risk Customers"
5803,"2020-02-23 00:00:00",1,4.09,"At Risk Customers"
5804,"2020-05-21 00:00:00",2,42.05,"At Risk Customers"
5805,"2020-02-02 00:00:00",1,16.22,"At Risk Customers"
5806,"2020-01-31 00:00:00",1,20.75,"At Risk Customers"
5807,"2020-04-04 00:00:00",2,41.8,"At Risk Customers"
5808,"2020-04-18 00:00:00",1,4.26,"At Risk Customers"
5809,"2020-02-09 00:00:00",2,24.479999999999997,"At Risk Customers"
5810,"2020-03-01 00:00:00",1,15.67,"At Risk Customers"
5811,"2020-04-05 00:00:00",1,33.37,"At Risk Customers"
5812,"2020-03-08 00:00:00",1,10.23,"At Risk Customers"
5813,"2020-05-10 00:00:00",2,32.35,"At Risk Customers"
5814,"2020-01-22 00:00:00",2,21.169999999999998,"At Risk Customers"
5815,"2020-07-18 00:00:00",2,11.809999999999999,"At Risk Customers"
5816,"2020-04-30 00:00:00",2,5.84,"At Risk Customers"
5817,"2020-06-24 00:00:00",1,7.1,"At Risk Customers"
5818,"2020-03-30 00:00:00",1,6.25,"At Risk Customers"
5819,"2020-04-14 00:00:00",1,5.87,"At Risk Customers"
5820,"2020-01-20 00:00:00",1,6.74,"At Risk Customers"
5821,"2020-10-24 00:00:00",3,47.78,"At Risk Customers"
5822,"2020-02-16 00:00:00",1,4.43,"At Risk Customers"
5823,"2020-02-09 00:00:00",1,2.11,"At Risk Customers"
5825,"2020-06-07 00:00:00",2,379.96000000000004,"At Risk Customers"
5826,"2020-04-09 00:00:00",3,31.04,"At Risk Customers"
5827,"2020-09-13 00:00:00",4,31.76,"At Risk Customers"
5828,"2020-02-15 00:00:00",1,12.14,"At Risk Customers"
5829,"2020-12-20 00:00:00",2,16.27,"At Risk Customers"
5830,"2020-08-21 00:00:00",1,30.68,"At Risk Customers"
5831,"2020-07-17 00:00:00",1,19.71,"At Risk Customers"
5832,"2020-10-05 00:00:00",3,21.629999999999995,"At Risk Customers"
5833,"2020-01-09 00:00:00",1,20.25,"At Risk Customers"
5834,"2020-05-24 00:00:00",1,15.670000000000002,"At Risk Customers"
5835,"2020-04-13 00:00:00",1,31.77,"At Risk Customers"
5836,"2020-03-17 00:00:00",1,17.27,"At Risk Customers"
5837,"2020-02-12 00:00:00",1,35.21,"At Risk Customers"
5838,"2020-01-06 00:00:00",1,4.23,"At Risk Customers"
5839,"2020-04-03 00:00:00",1,14.38,"At Risk Customers"
5840,"2020-03-15 00:00:00",1,6.69,"At Risk Customers"
5842,"2020-02-16 00:00:00",1,9.780000000000001,"At Risk Customers"
5844,"2020-01-08 00:00:00",1,8.12,"At Risk Customers"
5845,"2020-04-08 00:00:00",4,139.62,"At Risk Customers"
5846,"2020-03-24 00:00:00",4,526.38,"At Risk Customers"
5847,"2020-02-29 00:00:00",1,13.059999999999999,"At Risk Customers"
5848,"2020-03-04 00:00:00",4,72.35,"At Risk Customers"
5850,"2020-01-11 00:00:00",1,5.87,"At Risk Customers"
5851,"2020-03-16 00:00:00",1,11.18,"At Risk Customers"
5853,"2020-04-16 00:00:00",2,22.12,"At Risk Customers"
5854,"2020-03-04 00:00:00",2,46.43,"At Risk Customers"
5855,"2020-02-02 00:00:00",1,14.040000000000001,"At Risk Customers"
5856,"2020-01-29 00:00:00",1,47.25,"At Risk Customers"
5857,"2020-07-18 00:00:00",1,1.42,"At Risk Customers"
5858,"2020-03-15 00:00:00",1,11.52,"At Risk Customers"
5859,"2020-01-28 00:00:00",1,43.68,"At Risk Customers"
5860,"2020-01-20 00:00:00",1,26.090000000000003,"At Risk Customers"
5861,"2020-05-04 00:00:00",2,21.11,"At Risk Customers"
5863,"2020-04-03 00:00:00",3,24.259999999999998,"At Risk Customers"
5865,"2020-02-12 00:00:00",2,12.24,"At Risk Customers"
5866,"2020-02-16 00:00:00",2,253.86999999999998,"At Risk Customers"
5868,"2020-01-21 00:00:00",1,5.73,"At Risk Customers"
5869,"2020-06-06 00:00:00",2,61.17,"At Risk Customers"
5870,"2020-02-17 00:00:00",1,5.62,"At Risk Customers"
5871,"2020-01-13 00:00:00",2,86.21000000000001,"At Risk Customers"
5872,"2020-05-10 00:00:00",4,71.07,"At Risk Customers"
5873,"2020-02-23 00:00:00",2,14.889999999999999,"At Risk Customers"
5874,"2020-03-29 00:00:00",2,41.67,"At Risk Customers"
5875,"2020-05-06 00:00:00",1,56.79,"At Risk Customers"
5876,"2020-02-15 00:00:00",1,125.69,"At Risk Customers"
5877,"2020-03-09 00:00:00",1,14.549999999999999,"At Risk Customers"
5878,"2020-01-17 00:00:00",2,12.809999999999999,"At Risk Customers"
5879,"2020-03-08 00:00:00",1,17.380000000000003,"At Risk Customers"
5880,"2020-04-22 00:00:00",1,10.36,"At Risk Customers"
5881,"2020-03-22 00:00:00",1,7.49,"At Risk Customers"
5882,"2020-04-03 00:00:00",3,47.739999999999995,"At Risk Customers"
5883,"2020-02-17 00:00:00",1,9.120000000000001,"At Risk Customers"
5884,"2020-01-28 00:00:00",1,6.75,"At Risk Customers"
5886,"2020-03-22 00:00:00",1,10.23,"At Risk Customers"
5887,"2020-08-06 00:00:00",2,37,"At Risk Customers"
5889,"2020-04-22 00:00:00",3,752.1200000000001,"At Risk Customers"
5890,"2020-03-08 00:00:00",2,12.51,"At Risk Customers"
5891,"2020-03-24 00:00:00",1,8.43,"At Risk Customers"
5892,"2020-04-18 00:00:00",2,19.029999999999998,"At Risk Customers"
5893,"2020-05-11 00:00:00",1,7.63,"At Risk Customers"
5894,"2020-12-17 00:00:00",2,93.82,"At Risk Customers"
5895,"2020-01-27 00:00:00",3,33.760000000000005,"At Risk Customers"
5896,"2020-05-24 00:00:00",2,66.67,"At Risk Customers"
5897,"2020-05-10 00:00:00",1,5,"At Risk Customers"
5898,"2020-09-24 00:00:00",3,44.39,"At Risk Customers"
5899,"2020-12-09 00:00:00",3,127.19999999999999,"At Risk Customers"
5900,"2020-09-13 00:00:00",3,47.72,"At Risk Customers"
5901,"2020-10-21 00:00:00",1,36.44,"At Risk Customers"
5902,"2020-07-06 00:00:00",3,59.75,"At Risk Customers"
5904,"2020-03-18 00:00:00",3,99.26,"At Risk Customers"
5905,"2020-01-28 00:00:00",1,423.12,"At Risk Customers"
5906,"2020-06-06 00:00:00",1,13.12,"At Risk Customers"
5907,"2020-02-13 00:00:00",1,4.91,"At Risk Customers"
5908,"2020-03-21 00:00:00",1,1.38,"At Risk Customers"
5909,"2020-04-25 00:00:00",1,35.99,"At Risk Customers"
5910,"2020-03-11 00:00:00",1,6.06,"At Risk Customers"
5912,"2020-08-25 00:00:00",4,90.75999999999998,"At Risk Customers"
5913,"2020-07-27 00:00:00",1,9.16,"At Risk Customers"
5914,"2020-03-02 00:00:00",1,7.98,"At Risk Customers"
5915,"2020-08-18 00:00:00",2,62.95,"At Risk Customers"
5916,"2020-01-29 00:00:00",1,4.57,"At Risk Customers"
5917,"2020-02-29 00:00:00",2,171.37000000000003,"At Risk Customers"
5918,"2020-03-15 00:00:00",1,18.75,"At Risk Customers"
5920,"2020-02-27 00:00:00",1,22.62,"At Risk Customers"
5922,"2020-02-09 00:00:00",2,55.11,"At Risk Customers"
5925,"2020-02-05 00:00:00",1,15.190000000000001,"At Risk Customers"
5926,"2020-01-09 00:00:00",1,48.449999999999996,"At Risk Customers"
5927,"2020-03-11 00:00:00",3,31.13,"At Risk Customers"
5928,"2020-03-21 00:00:00",4,121.78000000000002,"At Risk Customers"
5929,"2020-07-21 00:00:00",1,9.4,"At Risk Customers"
5930,"2020-06-16 00:00:00",1,5.18,"At Risk Customers"
5931,"2020-05-13 00:00:00",2,167.77000000000004,"At Risk Customers"
5932,"2020-01-15 00:00:00",2,96.06,"At Risk Customers"
5933,"2020-07-14 00:00:00",2,11.430000000000001,"At Risk Customers"
5934,"2020-02-21 00:00:00",2,29.990000000000002,"At Risk Customers"
5935,"2020-01-29 00:00:00",2,11.5,"At Risk Customers"
5936,"2020-02-23 00:00:00",2,351.83,"At Risk Customers"
5937,"2020-04-28 00:00:00",1,21.14,"At Risk Customers"
5938,"2020-06-29 00:00:00",1,34.42,"At Risk Customers"
5940,"2020-10-22 00:00:00",2,30.560000000000002,"At Risk Customers"
5941,"2020-06-28 00:00:00",2,45.72,"At Risk Customers"
5943,"2020-03-07 00:00:00",2,38.129999999999995,"At Risk Customers"
5944,"2020-02-10 00:00:00",1,15.34,"At Risk Customers"
5945,"2020-02-18 00:00:00",1,11.43,"At Risk Customers"
5947,"2020-07-20 00:00:00",1,9.48,"At Risk Customers"
5949,"2020-03-28 00:00:00",4,89.49999999999999,"At Risk Customers"
5950,"2020-03-25 00:00:00",1,4.29,"At Risk Customers"
5951,"2020-05-25 00:00:00",3,21.08,"At Risk Customers"
5952,"2020-04-07 00:00:00",4,78.77,"At Risk Customers"
5953,"2020-02-24 00:00:00",1,34.08,"At Risk Customers"
5955,"2020-03-21 00:00:00",2,5.97,"At Risk Customers"
5956,"2020-01-10 00:00:00",1,14.43,"At Risk Customers"
5957,"2020-03-06 00:00:00",2,56.25,"At Risk Customers"
5958,"2020-02-12 00:00:00",4,31.76,"At Risk Customers"
5960,"2020-02-13 00:00:00",1,5.62,"At Risk Customers"
5961,"2020-08-23 00:00:00",1,5.46,"At Risk Customers"
5962,"2020-01-29 00:00:00",2,16.930000000000003,"At Risk Customers"
5963,"2020-03-29 00:00:00",3,77.39,"At Risk Customers"
5964,"2020-04-18 00:00:00",1,5.62,"At Risk Customers"
5965,"2020-02-14 00:00:00",3,231.20000000000002,"At Risk Customers"
5966,"2020-02-10 00:00:00",1,14.11,"At Risk Customers"
5967,"2020-05-28 00:00:00",1,2.39,"At Risk Customers"
5968,"2020-01-19 00:00:00",1,260.95,"At Risk Customers"
5969,"2020-04-09 00:00:00",1,1.62,"At Risk Customers"
5972,"2020-10-05 00:00:00",4,35.33,"At Risk Customers"
5973,"2020-04-19 00:00:00",3,57.830000000000005,"At Risk Customers"
5974,"2020-08-13 00:00:00",1,12.75,"At Risk Customers"
5976,"2020-02-29 00:00:00",2,48.05,"At Risk Customers"
5977,"2020-01-23 00:00:00",1,8.37,"At Risk Customers"
5978,"2020-04-15 00:00:00",1,24.12,"At Risk Customers"
5979,"2020-09-17 00:00:00",4,36.13,"At Risk Customers"
